model,node_id,true_class,predicted_class,confidence
GCN,9827,4,4,0.9745594
GCN,9828,24,24,0.5315857
GCN,9830,24,30,0.60627747
GCN,9831,24,24,0.2272006
GCN,9832,10,10,0.5477741
GCN,9833,16,16,0.8869245
GCN,9834,16,16,0.8506552
GCN,9835,16,24,0.4299259
GCN,9836,8,4,0.34951842
GCN,9837,30,30,0.9719999
GCN,9838,28,28,0.974588
GCN,9876,26,26,0.94907296
GCN,9919,16,16,0.98744595
GCN,9954,24,24,0.88419443
GCN,9962,24,16,0.7840001
GCN,9978,24,24,0.42292678
GCN,9986,24,24,0.37876853
GCN,9988,30,30,0.83238107
GCN,10003,30,30,0.9884477
GCN,10010,2,2,0.69325113
GCN,10016,27,27,0.5283762
GCN,10022,8,8,0.88216645
GCN,10028,30,30,0.98181516
GCN,10043,16,16,0.5129483
GCN,10046,27,24,0.3797316
GCN,10056,24,24,0.89043593
GCN,10098,24,24,0.9326591
GCN,10122,6,16,0.35407358
GCN,10127,10,10,0.5502726
GCN,10128,3,5,0.23148385
GCN,10129,31,30,0.37495142
GCN,10131,28,28,0.8808347
GCN,10132,30,30,0.9580253
GCN,10133,24,10,0.44411093
GCN,10134,16,16,0.366919
GCN,10135,34,34,0.25854632
GCN,10136,36,4,0.5205925
GCN,10137,24,10,0.49564523
GCN,10140,5,5,0.6732153
GCN,10141,24,24,0.8374537
GCN,10142,10,2,0.6123749
GCN,10143,26,26,0.7380141
GCN,10144,24,24,0.5016061
GCN,10145,24,28,0.49490705
GCN,10147,10,10,0.51158214
GCN,10148,16,16,0.95407414
GCN,10149,24,16,0.8109735
GCN,10150,30,30,0.48911113
GCN,10151,26,26,0.19323178
GCN,10152,27,10,0.3282571
GCN,10153,28,28,0.7931992
GCN,10154,20,34,0.24458455
GCN,10155,5,24,0.21591009
GCN,10157,13,16,0.40385225
GCN,10158,25,25,0.6905443
GCN,10159,26,30,0.25089824
GCN,10160,10,10,0.44867882
GCN,10161,34,34,0.7231233
GCN,10162,16,16,0.9845903
GCN,10163,34,34,0.26058957
GCN,10164,10,10,0.63038856
GCN,10165,8,8,0.96913403
GCN,10166,34,24,0.3748634
GCN,10167,16,16,0.80754876
GCN,10168,16,16,0.8753321
GCN,10169,4,4,0.6515719
GCN,10170,34,34,0.5539049
GCN,10171,30,30,0.9460822
GCN,10172,16,16,0.9992644
GCN,10174,30,30,0.96423554
GCN,10175,4,4,0.8579283
GCN,10176,16,16,0.9862049
GCN,10177,30,30,0.9223805
GCN,10178,24,24,0.7647634
GCN,10179,16,31,0.48720852
GCN,10180,30,30,0.97786456
GCN,10181,16,16,0.9618272
GCN,10182,24,24,0.8108185
GCN,10183,24,24,0.74029595
GCN,10184,34,34,0.30587348
GCN,10185,30,30,0.61667603
GCN,10186,26,30,0.43413153
GCN,10187,16,16,0.9858823
GCN,10188,4,16,0.8733629
GCN,10189,24,24,0.4552223
GCN,10190,24,26,0.5021006
GCN,10191,30,30,0.5498709
GCN,10192,24,16,0.7085715
GCN,10193,30,30,0.9151751
GCN,10194,27,16,0.6243933
GCN,10195,24,24,0.3045582
GCN,10196,24,10,0.31408897
GCN,10197,24,24,0.8650691
GCN,10199,22,23,0.31166005
GCN,10200,1,16,0.357393
GCN,10201,4,4,0.66261667
GCN,10202,24,16,0.52965033
GCN,10203,30,30,0.9253716
GCN,10204,24,24,0.60893416
GCN,10205,30,30,0.93548673
GCN,10206,23,30,0.6626089
GCN,10207,26,4,0.26410684
GCN,10208,24,16,0.7754888
GCN,10209,8,28,0.40648443
GCN,10210,16,16,0.817354
GCN,10212,31,31,0.33646935
GCN,10213,30,30,0.699974
GCN,10214,16,16,0.51394635
GCN,10215,5,5,0.6544272
GCN,10216,30,30,0.96376115
GCN,10217,8,24,0.32675177
GCN,10218,30,30,0.7625177
GCN,10219,5,5,0.8914083
GCN,10220,30,30,0.95079225
GCN,10221,24,24,0.29347187
GCN,10222,27,24,0.34591466
GCN,10223,34,28,0.50625557
GCN,10224,16,16,0.9892769
GCN,10225,24,16,0.6393261
GCN,10227,24,24,0.6590646
GCN,10228,16,16,0.8054492
GCN,10229,10,34,0.18503553
GCN,10230,16,16,0.9490766
GCN,10231,5,24,0.38071242
GCN,10232,11,10,0.40398785
GCN,10233,24,24,0.2587489
GCN,10234,2,2,0.27925897
GCN,10235,28,5,0.3462299
GCN,10236,31,30,0.5702882
GCN,10237,36,36,0.8808013
GCN,10238,39,39,0.36964533
GCN,10239,24,24,0.5265524
GCN,10240,13,16,0.8598234
GCN,10241,25,30,0.34927124
GCN,10242,8,8,0.75491095
GCN,10243,26,24,0.6276349
GCN,10244,28,28,0.9002914
GCN,10245,18,18,0.86983585
GCN,10246,24,4,0.3167163
GCN,10247,30,30,0.90357035
GCN,10248,30,30,0.93439627
GCN,10249,4,16,0.7220124
GCN,10250,30,30,0.78025496
GCN,10251,16,16,0.7644973
GCN,10252,16,16,0.65046674
GCN,10253,24,24,0.57908833
GCN,10254,34,34,0.80027646
GCN,10255,30,16,0.7623732
GCN,10256,10,10,0.7120331
GCN,10257,24,4,0.25763217
GCN,10258,16,16,0.965125
GCN,10259,16,16,0.97575706
GCN,10260,16,16,0.8664796
GCN,10261,16,16,0.4947077
GCN,10262,39,9,0.42948475
GCN,10263,25,25,0.5680863
GCN,10264,24,24,0.52851343
GCN,10265,24,16,0.38539118
GCN,10266,4,4,0.60060114
GCN,10267,16,16,0.82789576
GCN,10268,16,16,0.9841928
GCN,10270,24,24,0.7887562
GCN,10271,24,24,0.9142553
GCN,10272,27,16,0.65316373
GCN,10273,16,16,0.9912538
GCN,10274,22,5,0.7286347
GCN,10275,24,24,0.55914754
GCN,10276,16,24,0.6071074
GCN,10277,30,30,0.840425
GCN,10278,10,24,0.3725767
GCN,10279,16,16,0.9813564
GCN,10280,28,28,0.807696
GCN,10281,34,34,0.5625509
GCN,10282,4,24,0.33550364
GCN,10283,2,2,0.86401564
GCN,10285,5,8,0.67186886
GCN,10286,9,34,0.7944571
GCN,10287,16,16,0.5272905
GCN,10288,31,31,0.28617096
GCN,10289,31,31,0.41614226
GCN,10290,24,24,0.811198
GCN,10291,30,30,0.48687512
GCN,10292,10,10,0.3062654
GCN,10293,24,16,0.51343024
GCN,10294,16,16,0.96320176
GCN,10295,24,24,0.4234684
GCN,10296,28,28,0.8947306
GCN,10297,24,10,0.33372763
GCN,10298,24,10,0.37142035
GCN,10299,24,24,0.30492237
GCN,10300,24,28,0.39571154
GCN,10301,31,31,0.57089514
GCN,10302,24,34,0.20275852
GCN,10303,24,24,0.35015783
GCN,10304,28,28,0.5083157
GCN,10305,16,16,0.94850427
GCN,10306,16,24,0.84596545
GCN,10307,16,16,0.6717219
GCN,10308,24,24,0.40545085
GCN,10309,24,24,0.52017015
GCN,10310,23,23,0.9519676
GCN,10311,16,16,0.7191314
GCN,10312,4,8,0.33971745
GCN,10313,10,16,0.27703094
GCN,10314,3,5,0.37216365
GCN,10315,24,24,0.7457615
GCN,10316,24,16,0.461248
GCN,10317,5,5,0.22264078
GCN,10318,16,16,0.3534247
GCN,10319,24,30,0.2850552
GCN,10320,27,27,0.71087605
GCN,10321,24,10,0.47683716
GCN,10322,26,26,0.96525437
GCN,10323,30,30,0.52763355
GCN,10324,31,30,0.34329212
GCN,10325,16,27,0.42952168
GCN,10326,2,2,0.615419
GCN,10327,30,30,0.65824383
GCN,10328,2,2,0.70051366
GCN,10329,5,5,0.72197855
GCN,10330,16,16,0.8822751
GCN,10331,25,25,0.18434519
GCN,10332,4,24,0.20727754
GCN,10333,30,30,0.974773
GCN,10334,30,30,0.7988191
GCN,10335,28,28,0.68313444
GCN,10336,24,28,0.2157803
GCN,10337,16,16,0.35630667
GCN,10338,0,0,0.6052797
GCN,10339,24,24,0.94461316
GCN,10340,16,16,0.75453603
GCN,10341,24,16,0.42377314
GCN,10342,27,27,0.6850009
GCN,10343,22,2,0.47072893
GCN,10344,6,27,0.7095899
GCN,10345,24,24,0.6125216
GCN,10346,24,24,0.3143798
GCN,10347,16,24,0.32576203
GCN,10348,24,24,0.44510746
GCN,10349,37,37,0.41635635
GCN,10883,23,23,0.2940054
GCN,10905,28,8,0.51766306
GCN,10977,24,24,0.7788534
GCN,10981,16,16,0.89716274
GCN,10988,28,28,0.89736974
GCN,10996,16,16,0.9531821
GCN,11012,30,26,0.20819803
GCN,11013,16,16,0.78631777
GCN,11027,16,16,0.8158075
GCN,11028,24,24,0.9266916
GCN,11029,10,10,0.7151325
GCN,11031,37,4,0.9512553
GCN,11033,27,16,0.44736063
GCN,11034,24,10,0.4211959
GCN,11035,5,5,0.27727392
GCN,11037,30,30,0.90793306
GCN,11038,24,24,0.3928835
GCN,11039,30,30,0.99594384
GCN,11040,24,24,0.5828145
GCN,11041,7,7,0.5438536
GCN,11042,16,16,0.97656566
GCN,11043,34,34,0.8281506
GCN,11044,24,24,0.79378074
GCN,11045,13,13,0.77578646
GCN,11046,16,16,0.9902137
GCN,11047,16,16,0.9530654
GCN,11048,28,28,0.37995553
GCN,11050,0,0,0.5896681
GCN,11051,24,24,0.43303072
GCN,11052,5,16,0.5584988
GCN,11053,28,28,0.99528027
GCN,11054,24,24,0.9439804
GCN,11055,24,9,0.51533157
GCN,11056,34,34,0.65783787
GCN,11057,24,16,0.33458352
GCN,11058,39,28,0.59480655
GCN,11059,4,4,0.37726006
GCN,11060,2,33,0.48640943
GCN,11061,10,10,0.40739533
GCN,11062,31,31,0.6368005
GCN,11063,24,16,0.8268534
GCN,11064,27,27,0.85802406
GCN,11065,26,31,0.23474482
GCN,11066,10,24,0.28819308
GCN,11067,10,10,0.3961038
GCN,11068,28,28,0.93620956
GCN,11069,27,27,0.2049109
GCN,11070,24,16,0.3936861
GCN,11071,4,4,0.87238455
GCN,11072,24,24,0.2984311
GCN,11073,28,28,0.5608324
GCN,11074,16,16,0.9671514
GCN,11075,13,10,0.35834074
GCN,11076,16,16,0.99136984
GCN,11077,8,8,0.87196666
GCN,11078,16,16,0.6681929
GCN,11079,36,36,0.458096
GCN,11080,16,16,0.3902608
GCN,11081,3,8,0.4141423
GCN,11082,16,24,0.37680143
GCN,11083,28,28,0.57058984
GCN,11084,16,16,0.9337029
GCN,11085,4,4,0.4526216
GCN,11086,16,16,0.9925769
GCN,11087,16,16,0.95703
GCN,11088,24,24,0.45248815
GCN,11089,5,4,0.78088576
GCN,11090,16,16,0.9891263
GCN,11091,16,16,0.76928484
GCN,11092,30,30,0.9105117
GCN,11093,16,16,0.98928636
GCN,11094,4,4,0.984356
GCN,11095,24,24,0.6737238
GCN,11096,24,24,0.35922518
GCN,11097,16,16,0.86860377
GCN,11098,34,34,0.94529593
GCN,11099,34,34,0.33272514
GCN,11100,36,36,0.9516243
GCN,11101,16,16,0.7105328
GCN,11102,17,16,0.42816103
GCN,11103,16,16,0.9821447
GCN,11104,24,24,0.84782976
GCN,11105,10,13,0.21845843
GCN,11106,24,24,0.45067412
GCN,11107,34,34,0.28915077
GCN,11108,24,16,0.36302817
GCN,11109,3,6,0.59107906
GCN,11110,28,28,0.96051395
GCN,11111,27,27,0.87399733
GCN,11112,16,16,0.5569356
GCN,11113,36,36,0.7058445
GCN,11114,37,37,0.75252926
GCN,11115,30,30,0.5651645
GCN,11116,24,24,0.55975044
GCN,11117,24,16,0.41074547
GCN,11118,30,30,0.922716
GCN,11120,21,16,0.9193813
GCN,11121,24,24,0.65136737
GCN,11122,30,30,0.9002883
GCN,11123,13,13,0.8652778
GCN,11124,4,24,0.2990543
GCN,11125,24,24,0.5942704
GCN,11126,24,16,0.9263362
GCN,11127,4,24,0.6597371
GCN,11128,30,30,0.7356645
GCN,11129,16,16,0.97804374
GCN,11160,24,10,0.4105937
GCN,11164,17,16,0.7452795
GCN,11167,28,28,0.9567485
GCN,11194,27,16,0.524453
GCN,11200,16,16,0.9868622
GCN,11207,10,10,0.60126513
GCN,11211,24,10,0.56155145
GCN,11219,16,16,0.77842104
GCN,11227,30,30,0.96447474
GCN,11232,30,30,0.88191324
GCN,11238,28,28,0.8704969
GCN,11241,10,10,0.8173553
GCN,11285,24,16,0.98842245
GCN,11289,30,30,0.49815363
GCN,11303,16,16,0.9382717
GCN,11316,30,16,0.7777438
GCN,11344,34,9,0.35176066
GCN,11357,30,30,0.99526715
GCN,11364,26,36,0.4259997
GCN,11369,27,27,0.94569856
GCN,11373,23,23,0.9419031
GCN,11380,26,26,0.74563855
GCN,11384,24,24,0.31370106
GCN,11411,31,30,0.8310585
GCN,11412,30,30,0.86748594
GCN,11413,2,2,0.88606155
GCN,11414,2,2,0.96586955
GCN,11415,28,28,0.87843627
GCN,11416,16,16,0.8509152
GCN,11417,16,16,0.77913994
GCN,11418,30,30,0.85949767
GCN,11419,16,16,0.42783055
GCN,11420,10,24,0.4843494
GCN,11421,34,34,0.58584446
GCN,11422,30,30,0.85830265
GCN,11423,16,16,0.92381865
GCN,11424,16,16,0.78149885
GCN,11425,24,16,0.9586367
GCN,11426,16,16,0.9354063
GCN,11427,34,34,0.80392474
GCN,11428,4,4,0.36650637
GCN,11429,24,16,0.95116335
GCN,11430,34,34,0.68396056
GCN,11431,4,4,0.6238826
GCN,11432,5,5,0.45890826
GCN,11433,11,5,0.39215398
GCN,11434,28,28,0.45987108
GCN,11435,16,16,0.8151232
GCN,11436,4,3,0.25653043
GCN,11437,16,16,0.9652345
GCN,11438,27,27,0.77734816
GCN,11439,27,27,0.99036765
GCN,11440,24,24,0.9072842
GCN,11444,27,6,0.6531387
GCN,11445,31,6,0.3388884
GCN,11446,2,10,0.5572767
GCN,11447,30,16,0.3698069
GCN,11448,5,5,0.80637586
GCN,11449,28,28,0.89745086
GCN,11450,34,34,0.7683146
GCN,11451,27,27,0.55822104
GCN,11452,24,16,0.5298089
GCN,11453,16,16,0.7669164
GCN,11454,25,16,0.874435
GCN,11455,16,16,0.9958469
GCN,11456,16,16,0.67639536
GCN,11457,28,28,0.9109389
GCN,11458,16,16,0.90861213
GCN,11459,23,10,0.28944448
GCN,11460,28,28,0.9774375
GCN,11461,24,24,0.38412678
GCN,11462,24,24,0.3128973
GCN,11463,24,24,0.6733567
GCN,11464,26,26,0.87347394
GCN,11465,30,30,0.9841669
GCN,11466,34,34,0.5571493
GCN,11468,24,24,0.31862122
GCN,11469,28,24,0.23921798
GCN,11470,8,8,0.7358773
GCN,11471,16,16,0.9825891
GCN,11472,30,30,0.96399033
GCN,11473,30,30,0.84330636
GCN,11474,2,2,0.34181452
GCN,11475,34,5,0.34642592
GCN,11476,16,16,0.99757105
GCN,11477,30,30,0.90602154
GCN,11478,16,16,0.93710524
GCN,11479,16,16,0.9163084
GCN,11480,24,24,0.19476521
GCN,11481,16,16,0.9111681
GCN,11482,30,30,0.90479815
GCN,11483,30,30,0.9110625
GCN,11484,1,30,0.5980078
GCN,11485,31,24,0.83877224
GCN,11486,24,10,0.7540654
GCN,11487,24,24,0.89233667
GCN,11488,27,16,0.9123807
GCN,11489,10,10,0.36087963
GCN,11490,33,23,0.42275387
GCN,11491,20,9,0.20927495
GCN,11492,16,16,0.88546896
GCN,11493,34,34,0.79536456
GCN,11494,4,4,0.323047
GCN,11495,7,5,0.3530971
GCN,11496,24,26,0.5318633
GCN,11497,4,23,0.32264408
GCN,11498,24,24,0.6955813
GCN,11499,27,27,0.35181943
GCN,11500,16,16,0.6653082
GCN,11501,24,24,0.8045334
GCN,11502,30,30,0.9609052
GCN,11503,16,20,0.35096493
GCN,11504,34,9,0.30026838
GCN,11505,16,16,0.92675275
GCN,11506,30,30,0.9610856
GCN,11507,8,24,0.26821795
GCN,11508,30,24,0.54471326
GCN,11509,24,16,0.5713632
GCN,11510,24,24,0.7159547
GCN,11511,16,16,0.5386019
GCN,11512,4,24,0.33639625
GCN,11513,24,24,0.49598604
GCN,11514,24,16,0.8912224
GCN,11515,8,4,0.78348356
GCN,11516,30,30,0.9618544
GCN,11517,24,24,0.3962523
GCN,11518,4,23,0.13209142
GCN,11519,24,24,0.18001233
GCN,11520,16,16,0.9107101
GCN,11521,30,30,0.9488705
GCN,11522,24,16,0.81228375
GCN,11523,4,4,0.47284484
GCN,11524,30,30,0.97618335
GCN,11525,36,36,0.49618056
GCN,11526,30,30,0.87370986
GCN,11527,34,24,0.2698231
GCN,11529,9,9,0.47298855
GCN,11530,4,16,0.39468262
GCN,11531,4,24,0.15697788
GCN,11532,16,16,0.93110055
GCN,11533,30,30,0.8918502
GCN,11535,38,38,0.70537716
GCN,11536,24,16,0.4421036
GCN,11537,24,24,0.51868516
GCN,11538,16,30,0.23471697
GCN,11539,37,37,0.5214138
GCN,11540,23,23,0.38428524
GCN,11541,16,16,0.8087952
GCN,11542,24,16,0.36887637
GCN,11543,24,24,0.8666605
GCN,11544,16,16,0.822394
GCN,11545,30,30,0.8962999
GCN,11546,24,24,0.7966115
GCN,11547,30,30,0.48181045
GCN,11548,26,26,0.34379494
GCN,11549,23,23,0.23602848
GCN,11550,24,24,0.48406386
GCN,11551,16,27,0.4807947
GCN,11552,24,24,0.38658527
GCN,11553,2,9,0.50638336
GCN,11554,30,30,0.8809574
GCN,11555,23,30,0.2487772
GCN,11556,26,24,0.48642838
GCN,11557,23,23,0.33812296
GCN,11558,30,30,0.80440956
GCN,11559,24,24,0.6398302
GCN,11560,20,20,0.79612845
GCN,11561,28,28,0.7329807
GCN,11562,28,28,0.85084254
GCN,11563,3,3,0.32303017
GCN,11564,24,4,0.7393979
GCN,11566,24,16,0.5662
GCN,11567,11,9,0.33206502
GCN,11568,24,24,0.47000638
GCN,11569,30,30,0.52697146
GCN,11570,16,16,0.7043445
GCN,11571,16,16,0.71849525
GCN,11572,24,24,0.65485173
GCN,11573,24,24,0.5843896
GCN,11574,16,16,0.9888326
GCN,11575,8,5,0.5852305
GCN,11576,24,24,0.39248446
GCN,11577,8,28,0.4833827
GCN,11578,24,24,0.7696123
GCN,11579,16,16,0.85932696
GCN,11580,24,24,0.6420648
GCN,11581,25,25,0.950663
GCN,11582,30,30,0.9814478
GCN,11583,34,34,0.9088597
GCN,11584,5,24,0.2475209
GCN,11585,3,10,0.21037899
GCN,11586,28,28,0.4463885
GCN,11588,27,16,0.6468737
GCN,11589,24,24,0.31053168
GCN,11590,16,16,0.92504114
GCN,11591,11,24,0.50233305
GCN,11592,24,24,0.67234975
GCN,11593,8,8,0.7917932
GCN,11594,5,24,0.5065572
GCN,11595,5,5,0.58023995
GCN,11596,24,24,0.29558456
GCN,11597,16,16,0.8227904
GCN,11598,16,16,0.6517495
GCN,11599,27,10,0.35470206
GCN,11600,33,2,0.48985866
GCN,11601,16,16,0.5613372
GCN,11602,16,16,0.9081291
GCN,11603,36,34,0.3603622
GCN,11604,30,30,0.47261468
GCN,11605,27,27,0.9805525
GCN,11606,25,25,0.55817246
GCN,11607,30,30,0.55767614
GCN,11608,10,24,0.22112498
GCN,11609,37,37,0.39229488
GCN,11610,16,16,0.72982913
GCN,11611,5,5,0.44424903
GCN,11612,4,24,0.28370145
GCN,11613,30,30,0.93520963
GCN,11614,16,16,0.91736
GCN,11615,28,28,0.88759625
GCN,11616,3,26,0.39392594
GCN,11617,24,36,0.2239883
GCN,11618,20,20,0.5538124
GCN,11619,24,24,0.6694452
GCN,11620,10,10,0.4458066
GCN,11621,16,16,0.95010895
GCN,11622,16,16,0.61315036
GCN,11623,16,16,0.9597941
GCN,11624,23,23,0.40385494
GCN,11625,27,27,0.2936613
GCN,11626,24,24,0.4939742
GCN,11627,16,16,0.9910268
GCN,11628,30,30,0.896226
GCN,11629,24,24,0.7215688
GCN,11630,5,16,0.59537005
GCN,11631,24,24,0.5107404
GCN,11632,27,24,0.43973643
GCN,11633,30,30,0.89448506
GCN,11634,10,36,0.5370044
GCN,11635,6,26,0.66911095
GCN,11636,28,28,0.51189387
GCN,11637,24,24,0.63167536
GCN,11638,16,16,0.9739135
GCN,11639,24,24,0.7639621
GCN,11640,16,16,0.95852005
GCN,11641,8,4,0.31511563
GCN,11642,31,10,0.3599158
GCN,11643,10,36,0.22107147
GCN,11644,16,16,0.99065256
GCN,11645,16,16,0.90443075
GCN,11646,27,27,0.6342528
GCN,12022,28,28,0.81611216
GCN,12079,34,24,0.285071
GCN,12127,3,10,0.7671868
GCN,12171,24,24,0.6122967
GCN,12188,28,28,0.6014483
GCN,12193,19,28,0.46950594
GCN,12216,26,26,0.39306095
GCN,12269,16,16,0.997969
GCN,12273,30,30,0.7928365
GCN,12317,28,8,0.63292676
GCN,12355,20,37,0.301235
GCN,12371,2,10,0.6908025
GCN,12389,31,31,0.65351826
GCN,12403,8,4,0.18847278
GCN,12417,16,16,0.9238388
GCN,12424,16,16,0.9852166
GCN,12426,26,26,0.56434053
GCN,12427,4,26,0.3489955
GCN,12431,3,30,0.41158938
GCN,12432,28,28,0.9754625
GCN,12434,28,28,0.6376704
GCN,12435,5,24,0.6310756
GCN,12436,18,28,0.5682523
GCN,12437,28,28,0.6875779
GCN,12438,24,24,0.68339485
GCN,12439,24,10,0.22438216
GCN,12440,24,24,0.6450479
GCN,12441,30,30,0.82998914
GCN,12442,16,16,0.8929193
GCN,12443,1,1,0.8176015
GCN,12444,4,4,0.6051282
GCN,12445,24,24,0.6680253
GCN,12446,24,24,0.7645377
GCN,12447,28,28,0.9143749
GCN,12448,16,16,0.95772076
GCN,12449,6,10,0.50913084
GCN,12450,24,24,0.81518805
GCN,12451,16,16,0.9971353
GCN,12452,16,16,0.98151404
GCN,12453,37,37,0.6132783
GCN,12454,13,24,0.29459798
GCN,12455,16,16,0.88041824
GCN,12456,36,36,0.96506983
GCN,12457,24,4,0.3681784
GCN,12458,16,16,0.98371106
GCN,12459,16,13,0.83428556
GCN,12460,28,28,0.9524661
GCN,12461,24,10,0.5650323
GCN,12462,24,24,0.48612076
GCN,12463,28,28,0.59451234
GCN,12464,16,16,0.98395336
GCN,12465,24,30,0.87601
GCN,12466,13,13,0.3199568
GCN,12467,4,4,0.65345395
GCN,12468,3,4,0.9144677
GCN,12469,24,24,0.19549915
GCN,12471,4,24,0.31949434
GCN,12472,24,24,0.44607484
GCN,12473,16,16,0.9606183
GCN,12474,16,16,0.8462375
GCN,12475,30,30,0.64399165
GCN,12476,16,16,0.7024528
GCN,12478,16,16,0.7909139
GCN,12479,24,24,0.8464602
GCN,12480,16,16,0.93715715
GCN,12481,30,30,0.96304166
GCN,12482,37,37,0.59215313
GCN,12483,24,24,0.96723807
GCN,12484,16,16,0.8954362
GCN,12485,16,16,0.9890749
GCN,12486,6,8,0.39505854
GCN,12488,11,27,0.30709073
GCN,12489,24,24,0.3387947
GCN,12490,8,8,0.83092856
GCN,12491,8,8,0.91765916
GCN,12492,16,16,0.97676873
GCN,12493,16,16,0.7119698
GCN,12494,16,16,0.97069824
GCN,12495,16,16,0.9715092
GCN,12496,16,16,0.9959027
GCN,12497,4,4,0.46872723
GCN,12498,19,28,0.10770103
GCN,12499,10,10,0.24894091
GCN,12500,25,16,0.7273649
GCN,12501,16,16,0.9402236
GCN,12502,30,30,0.9983747
GCN,12503,16,16,0.9456478
GCN,12504,38,36,0.5016792
GCN,12505,3,30,0.6388138
GCN,12506,16,16,0.9899636
GCN,12507,10,10,0.9515552
GCN,12508,16,16,0.75708634
GCN,12509,34,9,0.29396167
GCN,12510,30,30,0.9188607
GCN,12511,24,10,0.5018472
GCN,12512,24,24,0.2709402
GCN,12513,5,5,0.68962955
GCN,12514,16,16,0.7063118
GCN,12515,8,8,0.51577455
GCN,12516,16,16,0.8605116
GCN,12517,10,10,0.3208859
GCN,12518,24,16,0.8733077
GCN,12519,27,10,0.3014579
GCN,12520,31,26,0.40414748
GCN,12521,26,26,0.349792
GCN,12522,23,23,0.81866354
GCN,12523,16,16,0.92600346
GCN,12524,22,24,0.6029687
GCN,12525,30,30,0.46702796
GCN,12526,24,16,0.4669919
GCN,12527,34,34,0.5352189
GCN,12528,24,24,0.42809898
GCN,12529,19,19,0.39085302
GCN,12530,16,16,0.86900043
GCN,12531,8,8,0.319095
GCN,12532,16,16,0.7783081
GCN,12533,24,24,0.65174
GCN,12534,13,24,0.39826903
GCN,12535,24,24,0.89139897
GCN,12536,25,30,0.69299734
GCN,12537,24,16,0.45506528
GCN,12538,28,28,0.9908118
GCN,12539,2,2,0.67315215
GCN,12540,16,16,0.37158275
GCN,12541,16,16,0.9653918
GCN,12542,30,30,0.95306087
GCN,12543,30,30,0.9770901
GCN,12544,16,16,0.95271003
GCN,12545,24,24,0.69603235
GCN,12546,30,30,0.91554534
GCN,12548,24,24,0.41004404
GCN,12557,18,13,0.66629916
GCN,12564,17,16,0.32425892
GCN,12596,30,30,0.6533814
GCN,12625,30,30,0.89815867
GCN,12635,3,4,0.57592
GCN,12636,8,8,0.5579985
GCN,12646,10,10,0.67193407
GCN,12658,19,19,0.8334431
GCN,12664,24,24,0.60952663
GCN,12674,16,16,0.92557263
GCN,12683,4,10,0.4449883
GCN,12713,24,16,0.53780025
GCN,12729,30,30,0.89979
GCN,12751,38,38,0.25206313
GCN,12754,16,16,0.9106951
GCN,12759,30,16,0.9512524
GCN,12776,25,16,0.36683112
GCN,12784,16,16,0.8876321
GCN,12793,36,36,0.6715209
GCN,12799,36,36,0.93282354
GCN,12802,36,36,0.3006225
GCN,12807,8,8,0.60830444
GCN,12811,31,31,0.3048213
GCN,12824,16,16,0.9181
GCN,12837,30,16,0.52879715
GCN,12839,16,16,0.92618424
GCN,12840,24,16,0.46357363
GCN,12842,8,5,0.3495861
GCN,12843,36,34,0.663599
GCN,12844,16,16,0.8996556
GCN,12845,16,16,0.98562247
GCN,12846,10,10,0.94705373
GCN,12847,16,16,0.9958476
GCN,12849,30,30,0.95515114
GCN,12850,28,28,0.9110256
GCN,12851,26,26,0.56496644
GCN,12852,38,38,0.74561757
GCN,12853,23,23,0.36228362
GCN,12854,24,24,0.85667706
GCN,12855,28,28,0.9646164
GCN,12856,24,16,0.6431971
GCN,12857,24,16,0.29588073
GCN,12859,16,16,0.8121532
GCN,12861,31,24,0.46599516
GCN,12862,24,24,0.17598388
GCN,12863,39,20,0.25487494
GCN,12864,9,9,0.6412178
GCN,12865,27,27,0.9518355
GCN,12866,16,27,0.37313986
GCN,12867,13,25,0.21774067
GCN,12868,20,20,0.3884117
GCN,12870,24,24,0.724735
GCN,12871,34,24,0.2403059
GCN,12872,22,10,0.5565317
GCN,12873,27,27,0.8105377
GCN,12874,16,16,0.99327374
GCN,12875,16,16,0.58861727
GCN,12877,10,36,0.907713
GCN,12878,16,16,0.83041644
GCN,12879,30,30,0.9612248
GCN,12880,24,16,0.49197474
GCN,12881,24,24,0.41314727
GCN,12882,13,13,0.6548311
GCN,12883,16,16,0.97252953
GCN,12884,28,28,0.89203256
GCN,12885,28,28,0.86125433
GCN,12886,31,24,0.98690945
GCN,12888,34,28,0.7835154
GCN,12889,30,30,0.768283
GCN,12890,16,16,0.9886297
GCN,12891,28,28,0.8118464
GCN,12892,16,16,0.9858774
GCN,12893,30,16,0.8214891
GCN,12894,8,28,0.21575846
GCN,12895,4,14,0.75256693
GCN,12896,16,16,0.6058196
GCN,12897,30,30,0.83595586
GCN,12898,28,8,0.41141513
GCN,12899,16,16,0.98370725
GCN,12900,10,24,0.2693587
GCN,12901,30,30,0.9458233
GCN,12902,30,16,0.365568
GCN,12903,24,24,0.731613
GCN,12904,30,30,0.8692297
GCN,12905,16,16,0.9780741
GCN,12906,24,24,0.58160025
GCN,12907,24,16,0.72913134
GCN,12908,26,24,0.35471886
GCN,12909,30,30,0.7805372
GCN,12910,27,27,0.9813184
GCN,12911,30,30,0.9677329
GCN,12912,28,28,0.89919627
GCN,12913,24,13,0.85696524
GCN,12914,5,16,0.34070107
GCN,12915,30,30,0.93404096
GCN,12916,34,5,0.7272062
